"likesCount","text","title","reviewsCount","rating","reviewerNumberOfReviews","totalScore","stars","price"
"0","Dr. Susanta khuntia is the best doctor n front desk very active n help ful all staff are good.","KIDS Hospital","496",,,"4.4","5",
"0","DR.P.C DEY is a very good and experienced doctor, My sister is fine now very thankful to doctor, nurse and management.","KIDS Hospital","496",,,"4.4","5",
"0","Dr. Bansidhar sahoo medicine department good doctor and good treatment and hospital all staff members very good behaviour kids hospital good hospital","KIDS Hospital","496",,,"4.4","5",
"0","Dr. K.c behera -diabetology doctor good doctor and good behaviour.very good hospital kids hospital bhubaneswar all staff good and behaviour best good hospital","KIDS Hospital","496",,,"4.4","5",
"0","All are good, Specially thanks to Alok sir after 6 years I find my best friend/doctor of Kids hospital 🏥.","KIDS Hospital","496",,,"4.4","5",
"0","Kids hospital good hospital and all doctor treatment good and iam satisfied hospital service all staff good","KIDS Hospital","496",,,"4.4","5",
"0","Kids hospital is good hospital and dr. Sushant Kumar khuntia is best treatment and good behaviour good service good hospital","KIDS Hospital","496",,,"4.4","5",
"0","Best hospital & good treatment & good behaviour of all staff s & doctor s.","KIDS Hospital","496",,,"4.4","5",
"0","Doctor is mostly check off on patient,all staff are good","KIDS Hospital","496",,,"4.4","5",
"0","Dr. S.k khuntia orthopaedic good doctor and behaviour very good.allstaff good and servicing best..good hospital kids hospital","KIDS Hospital","496",,,"4.4","5",
"2","Good place for railway employees who have health dieses","Central Hospital East Coast Railway","98",,,"4.2","4",
"5","Its for railway employees and their dependents.
Clean and good environment.","Central Hospital East Coast Railway","98",,,"4.2","5",
"6","This hospital is only for the families of the employees who are working in Indian railway. The staffs are so helpful that the patient can stay by itself without the need of any family member. Cleanliness is maintained everywhere inside the hospital. It is also situated in a pretty calm and reachable place.","Central Hospital East Coast Railway","98",,,"4.2","5",
"3","good medical treatment and free food available for the patient, very clean surrounding","Central Hospital East Coast Railway","98",,,"4.2","5",
"2","Worst experience.
There is no systematic way for anything in the hospital....even the employeesdo not have any common sense...behaving as they are in a fish market.
Very much disappointing.","Central Hospital East Coast Railway","98",,,"4.2","1",
"5","Good government railway hospital with all modern facilities with specialized doctors.
It provides free medical services to families of railway employees. In case of medical emergency in train, railway doctors attend. It is the main hospital of east coast railway. It is neat and hygienic. It has modern medical equipment. It is tie up with many other government and private hospitals.","Central Hospital East Coast Railway","98",,,"4.2","5",
"0","Good","Central Hospital East Coast Railway","98",,,"4.2","1",
"1","Infrastructure very good, but doctor and staffs not available always","Central Hospital East Coast Railway","98",,,"4.2","2",
"3","Very good Railway Hospital with many of the experienced doctors specialised in various fields. Very neat and clean as well as well-maintained Hospital.","Central Hospital East Coast Railway","98",,,"4.2","5",
"4","Government of India, Indian Railways governed hospital chain. East coast Railways is the primary administrator of this hospital. It is the biggest hospital of railways in odisha. Primarily, the railway employees and their Kith and kin are treated over here for free of cost, while in the case of emergency and critical casualty, non railway related people maybe treated with a small cost as per government hospital protocol. For diseases or medical cases requiring facilities beyond the scope of this hospital, railways refer to good private hospitals.","Central Hospital East Coast Railway","98",,,"4.2","3",
"1","I had my RRB JE medical there.Doctor and their medical assistant both were  very good and co-operative. Hospital was very clean and you can find it easily. I had a good time there.","Central Hospital East Coast Railway","98",,,"4.2","4",
"0","Great facilities. Good doctors but only for Railway employees. It would be great if they provide services for the private people as well.","Central Hospital East Coast Railway","98",,,"4.2","5",
"2","Well maintained place. I don't know whether everyone can be treated there or just railway employees. Waiting time is long.","Central Hospital East Coast Railway","98",,,"4.2","4",
"2","Not reliable; Inexperienced Staff. No facilities available for critical care. They will make your patient die.","Central Hospital East Coast Railway","98",,,"4.2","1",
"1","The best govt hospital i have seen yet.very hygienic and the atmosphere is very good. The doctor also very good.","Central Hospital East Coast Railway","98",,,"4.2","5",
"6","The Doctors think themselves no less than a IAS/IPS. Their Behavior is rude.","Central Hospital East Coast Railway","98",,,"4.2","2",
"1","Great establishment for railway employees with friendly staff and great doctors","Central Hospital East Coast Railway","98",,,"4.2","5",
"1","It is only for the railway employees
Only emergency treatment is given to the other patients
But it is a good hospital","Central Hospital East Coast Railway","98",,,"4.2","4",
"1","Looks like private hospital 🏥.
All are neat and clean.
Good climate","Central Hospital East Coast Railway","98",,,"4.2","5",
"1","Very good hospital with required facilities and well maintained.","Central Hospital East Coast Railway","98",,,"4.2","5",
"10","I'm giving 1 less star,for the doctors.
For the policies of less attending the patients in general wards.Yes the interns come on time and check the necessary.My recommendation is as it's a private hospital doctor must came to each patient twice a day.. Hospitality is good. Staffs are well behaved. Thanks.","Hi-Tech Hospital & Medical College","908",,,"3.7","4",
"2","Above all and anything else, a hospital must maintain hygiene and cleanliness. But it was appalling to see the abysmal condition the bathroom is in. Have been sent to the bathroom twice on two seperate occasions to collect urine samples and both times the bathroom has been in dire need of cleaning. Spent 15 mins just debating whether to enter or not and just leave the hospital without conducting any of the tests. I would urge the hospital to please employ better hygiene standards and for the people to PLEASE use the bathroom with some sense of mind and dignity. I understand that in general we people severely lack in sauchalya etiquette. But that doesn't mean we keep living like this.","Hi-Tech Hospital & Medical College","908",,,"3.7","3",
"4","The ICU entry gate staff at this hospital were extremely unprofessional and uncaring. Their attitude towards visitors was appalling, showing a complete lack of empathy and understanding. It's disheartening to see such disregard for people in critical situations. Management needs to seriously address the behavior of their staff if they want to maintain any level of trust and respect from the community.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"2","Very worst hospital. Doctors are not punctual at all. Test reports issuance very late. Staffs are very lazy. It takes more than 24 hours to get a mri report. Very dirty . Floors and walls not clean at all.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"1","Treatment is good, but in ENT department nurses are very rude, I don't know why management is not focus on this department,I had treatment in last year ,some of nurses was very rude talking and very loudly talking with the patient which makes irritated to patients and now also same no change,last year in August ENT department incharge was good but this time is very rude , I don't know what they have problem ? management should teach them the way how to talk with patients, should be polite with patients, but they are not, very bed experience 2nd time because of staff.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"12","Hii friends this medical college is very bad. There morethan nurse and doctor her services is totally bad always angrily talking.
And specially night  security Gurd  is totally bad he talk harshly
So i request don't come this hospital. I think i don't come again in my entire life.
I hate there security he always disturb me and other people.

I request you plz don't go there.  Their watchman is very very very very bad  i hate..😡😡😡😡😡😡😡😡😡","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"3","Best private hospital in Bhubaneswar,very cooperative staff and very helpful.Affordable charges Lower Class people can take treatment here.Many time I have taken treatment my family freinds.Special thank to Hi tech medical management team to helping poor people to take treatment.","Hi-Tech Hospital & Medical College","908",,,"3.7","5",
"7","Even though it is the oldest and first private medical college and hospital in Odisha, it still needs improvement in different aspects, especially management as well as well-trained staff. Many other private medical colleges opened much later than this and have grown so much in all these aspects. Here, the doctors are experimenting with their patients. Practicing students don't know anything but behave like they have already become doctors. If you've come here to consult an experienced doctor, then forget that. Here, no doctor has experience. Don't believe the Google ratings; those good ratings are sponsored.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"0","Hallow team ,
I am sharing my bad most experience with us .
Staff behaviour is very rude , they don't have the common sense how to talk with a patient whose age is less than 15 months and treatment him very casual .
Appointment doctor has no sodtskill to handle and motivate the patient relative and assuring of recovering health .
I just feel there is a cold war running in between employee and employee and means time customer is suffering .
I will never promote anyone for checking health at Hi-tech medical , very unprofessional and casual and careless attitude by all the staff .","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"6","Doctors are good but management is vry bad .bed and cabin vry bad housekeeping department vry vry vry bad.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"0","There service is not good,this college students are very rudely talk with patient but treat ment is very good.many bed is not cleaning .","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"6","Hospital is excellent 👍👍👍👍👍 but ENT dipantment  nurse bad   behavior   I'm not satisfied ,The worst nurses & worst service.
Even nurses dont listen to doctor's instructions.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"2","Odisha's first private Hospital & medical college..","Hi-Tech Hospital & Medical College","908",,,"3.7","3",
"0","Very bad hospital....,worst behaviour of stafs and not for any emergency patients this is ..","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"1","The worst hospital in the millennium 👆I have never seen such stupid and ridiculous people working their entire life will be shattered if you trust this hospital all the doctors and other medical professionals are completely useless and they don’t even know how to behave with the patients just forget about their services it’s just a scammers are running it for money making business no matter the patient is treated or not they just want money no MRI machine still they admitted my mother who is an emergency patient did the admission and left her to growl in pain such a terrible hospital it should be shut down immediately by the government 🙏","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"2","Review from my first ever visit to  Hitech Hospital is quite good. And Dr. Agarwal of Neurology is very polite towards patients. Ambience is good  but  as  this  is  summer season the management should arrange water coolers for patients.","Hi-Tech Hospital & Medical College","908",,,"3.7","4",
"2","Its good but needs further development and improvisation both in infrastructure and hospital functioning","Hi-Tech Hospital & Medical College","908",,,"3.7","3",
"0","Verry Bad staff  behaviour,
Hospital owner and authority should awer about this.","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"0","Good, helping staff, get individual/dedicated treatment. Cool place, doctors always cooperative.","Hi-Tech Hospital & Medical College","908",,,"3.7","4",
"8","Worst academy and worst management. Only money minded people. Looting students in every ways. Never left your child study there. So many hidden charges . Even the teachers threaten students to may them fail in exam if they go against them. SUM and KIMS medical college is way far better then this hell","Hi-Tech Hospital & Medical College","908",,,"3.7","1",
"0","This hospital staff was very helpful & friendly.I was also very impressed with Doctor Debasis panigrahi Sir (pediatrics neurology),I would not hesitate to return if needed ,and would not hesitate to recommend this hospital. Thank you all pediatrics OPD staff.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","I'm satisfied of the treatment i have got under Dr Leena Das Madam. She is very friendly and has helping nature. Very thankful to Ankura Hospital.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr. Leena Das are best gynaecologist dr. In Anura hospital in bbsr.   Behaviour are very good. Good carrying also","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr. Ajay Kumar is wonderful... He is very attentive and caring..... Very good experience in Ankura Hospital Bhubaneshwar","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr Ajaya Kumar Gahan an excellent Pediatric Doctor, gives amazing treatment with smiling face. He is very much approachable and deeply involve with patients requirements and allow patient to speak everything of the problem in their mind which gives confidence to the patient.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","In Bhubaneswar, Ankura Hospital is a heaven for moms and child.. very well maintained and hygiene place.. all staffs are very polite and very friendly.. Dr. Leena Das ma’am and Dr. B.N. Rout sir are juss  awesome 👌🏻 I can’t explain them with words.. they are such like god..","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","It's was a beautiful journey when madam showcased each and every thing so clearly and beautifully.....best doctor ever seen.
Love her way of talking and behaviour.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Very pleased with the Dr Leena Das and other staff. Dr Leena Das is caring, empathetic and most importantly you get to establish a connection with the Doctor; which I feel is seldom today. One of the best doctors I have met.

This hospital is good hospital in bhubaneswar","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Cozy and friendly place for both mother and kid to be. We have been visiting Dr. Subharnshu Sekhar Dhar since our kid was 6 months old. We are very satisfied with the diagnosis and advice. We are always encouraged to go for home remedy.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"1","Exceptional Prenatal Care and Delivery Experience at Ankura Hospital for women and children with Dr. Leena Das

I recently had the pleasure of experiencing the extent treatment at Ankura Hospital, under the care of Dr. Leena Das, for my  daughter- in - law pregnancy and delivery. From the moment I walked in, I was greeted with warmth and professionalism, setting the tone for what turned out to be an exceptional journey.

Dr. Leena Das's expertise and compassion were evident from our very first consultation. She took the time to listen to my concerns and preferences, providing personalized care tailored to my needs. Throughout my daughter - in - law pregnancy, Dr. Das ensured that I was well-informed about every step of the process, addressing any questions or anxieties I had with patience and clarity.

The prenatal care at Ankura Hospital was comprehensive and top-notch. From routine check-ups to specialized tests, every aspect of  health and the baby's well-being was meticulously monitored. The hospital facilities were modern and comfortable, creating a soothing environment for expectant mothers like my daughter - in - law

When the time came for delivery, I felt completely confident in Dr. Das's capable hands. Her expertise and calm demeanor reassured throughout the labor process, making what could have been a stressful experience much more manageable. Thanks to her skillful guidance, my daughter - in - law had a smooth delivery, and I felt supported every step of the way.

Overall, my experience with the extent treatment at Ankura Hospital and with Dr. Leena Das exceeded my expectations in every aspect. I would highly recommend their services to any expectant mother seeking exceptional prenatal care and delivery experience.
Thank you so much dr das. For your extent treatment
Also I thankful Ankura hospital for children and women for the better patient treatment and top notch facility...","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr Leena Ma'am  is truly a gem  of a person..she took personal care for each and every patient .i ve never seen such a caring doctor. .thank u ma'am for taking utmost care for my patient","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Overall, I am very satisfied with the services and behavior of everyone at Ankura Hospital. I highly recommend it to anyone seeking excellent maternity and child care.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","4",
"0","Dr Debasis panigrahi has resolved our issue very nicely.ankur hospital is also very clean and good..overall a good experience","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","My wife was treated under Dr Leena Das. She is a caring and friendly doctor. thank you Ankura hospital.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr.BN RAUT best pediatric doctor .Best hospital for pediatrics & Gynac with well behaved staffs. very satisfied..","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr Ajaya Kumar Gahana is very good doctor. His medicine diagnosis is excellent. And also very coperative.","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr Debasis Panigrahi is one of the best doctor( pediatric neurology). His behaviour towards the patients and parents is very nice . 🙏","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr. Debasish Panigrahi is the best doctor for my child in Ankura hospital & all staff of OPD pediatrics department are very good....","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"1","A visited 9 and fertility and Ankur hospital and having excellent experience by having a treatment for one of my friend by Dr.Soumya Dash and all the facilities available here are beyond the expectation so the staff are also will behaved in truly educated best hospital so I suggest everyone must come","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"0","Dr.raut.bichitarananda. has our issue very nicely.ankura hospital is also very good haspital all ped OPD staff is very good","Ankura Hospital for Women & Children - Bhubaneswar","511",,,"4.8","5",
"3","Excellent facilities . Caring doctors and nurses. Good house keeping. It would be nice if authirities can frame a rule regarding PPE kit charges i.e. PPE kit cost added in bill for every 2 days of hospitalisation .","Blue Wheel Hospital","480",,,"4.4","5",
"1","Yes myself and wife was admitted on Oct 9 and back on 21st Oct.
Our experience hope helps to others.
Unbelievable and unexpected cooperation from covid fighters ( Doctors,nurses,house keeping,etc)
Everything is at time including medicines,fooding, cleaning.
And also special caring at ICU when I was there for 10 days due to moderate pneumonia with my lungs.
My spl thanks to Dr.subham what a positive attitude with affected people .
I can't forget to thanks also Dr.soumyafor his treatment on dated 12 th morning .he did all without help of other nurses.
Once again saying by saying thanks to them really makes me guilty.they are really fighter.
Yes little improvement need to provide more experience nurses in stead off new comer.
Thanks to all management (administration)and both government for providing such facilities.","Blue Wheel Hospital","480",,,"4.4","5",
"3","I purchsed Mikacin 500mg injection from blue wheel hospital pharmacy twice. On second day I checked, it was not Mikacin but a generic variant.

Till today from wherever I have purchased medicine, if any medicine is not available the sales person will say generic is available would you like to take it. But in Blue wheel hospital they didn't ask me just sold that. I was in a hurry so didn't check it.

But in the emergency dept. doctor and nurse were good but the pharmacy should clarify before giving the medicine.","Blue Wheel Hospital","480",,,"4.4","3",
"2","One of the best multi-specialty hospital in Bhubaneswar. Staffs & doctors are very Good. My relatives treated under BSKY scheme. Thank you so much blue wheel hospital.","Blue Wheel Hospital","480",,,"4.4","5",
"2","As one of mine patient got treated here Really Great Services with affordable prices .with Friendly Nursing staff nd Co operative Doctors  whom come on regular round n visits resident doctors are friendly .. Really thanks to Every one for such caring ...","Blue Wheel Hospital","480",,,"4.4","5",
"3","My daughter was admitted in this hospital. They are taking good care of pediatrics patients. Doctor are sisters are also expert in their field. I am very much satisfied.","Blue Wheel Hospital","480",,,"4.4","5",
"4","Extremely poor response. Hardly anyone receives the call in the reception. There is no rapport between the staffs and the departments. Also the behaviour towards patient is not good or kind. Had to call 200 times to know if a report was done or not and there was absolutely no response. Any other private hospital has good response or atleast their receptionist answers the call. Here you just get ignored.","Blue Wheel Hospital","480",,,"4.4","1",
"2","As Recently one of mine Relative went to This Hospital to  Consult At OpD ,As Registration was fast As Well frnt Office Staff in Co ordinating . We consult to Dr Subraham  Pany is finest Doctor with wonderful Clinical skills and ability  . He talked with  us and  councelled us regarding our Issues .. Thanking to All Doctors of Blue Wheel family .","Blue Wheel Hospital","480",,,"4.4","5",
"1","easy to find blue wheel hospital on mancheswar","Blue Wheel Hospital","480",,,"4.4","5",
"2","Thieves and robbers are running this hospital.Most nurses don't know anything. The doctor who run this hospital also sit in Apollo and tell the patients there to get admit here by telling lies. They should get 0 star. For Covid patients they are charging more than 2 lakhs for 5 -6 days treatment as they came to know we have insurance.","Blue Wheel Hospital","480",,,"4.4","1",
"3","As I want to tell Everyone That I got admitted here as, I was found to be Covid positive..I got treated here I would say that here The treatment n Clinical part is Too fabulous nd It make healed up Better under Treatment of Dr S. pany.. I Was Admitted.. Really I would heartly thank ful for the treatment that i got here. I would like to prefer mine frends if they get ill.... well Hospitality nd Ip Services care n management.
Regards
Dipendra","Blue Wheel Hospital","480",,,"4.4","5",
"4","In my experience in this hospital, doctor  analysis,& interaction with patients very poor। If u r treatment with ur insurance card then hospital is very lazy to discharge. Discharge process so late","Blue Wheel Hospital","480",,,"4.4","1",
"2","After becoming covid-19 positive, it was a dark day with low oxygen with all symptoms available but the Doctors, Nurses and ambience of hospital mentally made me strong to fight the virus. Later on day by day doctor suggestions and sincere follow up of Nurses make me recovered from this deadly virus attack. God bless everyone.","Blue Wheel Hospital","480",,,"4.4","5",
"1","Located in mancheswar! Easily accessible! Well maintained! good parking facilities! Drinking water available! ATM is located within 10 meters! They accept all types of payment! Well lit environment! Good experienced doctor's! Good hygienic practices are followed! Security is also present!","Blue Wheel Hospital","480",,,"4.4","4",
"4","I feel it is one of the worst one ,specialy when ever you are admitted under insurance facility. As they try to enhance your fee structure at the time of discharge. So not recommended at all.","Blue Wheel Hospital","480",,,"4.4","2",
"4","The treatment and Services are very good in
blue wheel hospital.... I am very much satisfied with services and my patient totally almost Cured... 🙏","Blue Wheel Hospital","480",,,"4.4","5",
"0","It is a good hospital with well equiped medical devices. Dr are really good with advance skills,  and  thier dedication is much more. Staffs are goid.
Price is affordable.Gastroentrology,General surgery,Gastrosurgery, Urology are doing advance lap and ebdosendopy procedures.Radiology department has one of the best doctors in Bhubaneswar as per my intentions.","Blue Wheel Hospital","480",,,"4.4","5",
"1","As one of mine patient I  brought to consult here to Dr Subraham pany was Clinically Focused and friendly and hav Depth in knowledge really felt happy and mine patient Got treated well too . THANKS TO every one of  Blue wheel team.","Blue Wheel Hospital","480",,,"4.4","5",
"3","I have been to 45 countries on work and have been to hospitals in at least half of them for OPD work, Dentistry, to visit colleagues undergoing care or for visa related tests. I am from Bhubaneswar and my mom ( a doctor herself) was treated in Bluewheel (OPD and IP) for Cardiology and Neurology issues and I'd rate this hospital world class both in terms of facilities as well as expertise. Very good support staff - nursing and housekeeping etc, transparent (For example they show returned medicines in the bill), relatively smaller in size (100 bedded I guess) but standards as good as that of any class hospital around in the country (Fortis, Apollo etc) and some really good doctors. Nursing staff are very well trained in soft skills to deal with In Patients and relatives. Dr Dibya Ranjan Behra (Cardiologist) and Dr Deepak (Radiologist) are top class. I hope nobody has to ever visit a hospital but if you are in Bhubaneshwar and have to, I'd recommend them.
The establishment is new and I hope that they retain their standards as they get older and popular. The head of the hospital Dr Sandeep is very reachable as well. They have clear processes, I had to get documents for insurance claim and their MRD manager Mr Narayan was super knowledgeable and knew what I needed. Canteen needs improvement, that's a bit of a scar in an otherwise great establishment.","Blue Wheel Hospital","480",,,"4.4","5",
"2","Very efficient and soundless MRI machine, i was fearing a lot but thanks to humble radiology technicians which made the process very easy and soothing.
Thanks a lot to Blue wheel Hospital.","Blue Wheel Hospital","480",,,"4.4","5",
"3","Pathetic service. Money oriented doctors. They can do anything wth your children. You can visit govt hospital like Capital hospital etc, Don't go to this hospital.","Jagannath Hospital","380",,,"3.4","1",
"1","Dr Arjit has simply changed the medication form the previous doctor and given the exact same medication just from a different brand

We were already using it from the best brand

When I asked him
He simply said take the one I have written

Without explaining anything

Secondly another medicine which was working perfectly for our purpose and giving results , I don’t know why he
Changed that and gave a very strong medicine with more side effect

Why was that even needed I don’t know

Also
Doctor attitude towards babies is not good

Other doctors I have visited put effort to make babies comfortable as they can get scared with the check up , but dr Arjit was so strict and baby got scared","Jagannath Hospital","380",,,"3.4","1",
"2","We go to the Hospital where we can trust and Jagannath Hospital is one place where I can send mine or family children blind folded. Dr Biswajit & team takes the best care of my children and I don’t think there is any better child care hospital like this.","Jagannath Hospital","380",,,"3.4","5",
"4","Definitely the best place for your Child’s health care. Has all the latest Equipments required for high-risk births. Thank you to an excellent team of Doctors!","Jagannath Hospital","380",,,"3.4","5",
"0","Good place... Super good staff.... Best wishes to all the jagannath hospital...","Jagannath Hospital","380",,,"3.4","5",
"0","Jagannath Hospital, located in Bhubaneswar, is a renowned healthcare institution that has been providing exemplary medical services to the community for several years. With a strong commitment to patient care and well-being, the hospital has earned a stellar reputation for its state-of-the-art facilities and highly skilled medical professionals. The dedicated team of doctors, nurses, and support staff work tirelessly to deliver compassionate and personalized treatment to patients from all walks of life. From advanced surgical procedures to specialized diagnostic services, Jagannath Hospital ensures the highest standards of medical care, coupled with a patient-centric approach. With a focus on innovation and technology, the hospital remains at the forefront of medical advancements, aiming to improve the health outcomes of individuals and contribute to the overall well-being of the community it serves.","Jagannath Hospital","380",,,"3.4","4",
"0","We admitted our baby with very serious condition in Jagannath hospital.  We don't have any hopes . All doctors and staff very friendly and taken extra care and provided best treatment.  Today we are Discharging with full of happiness.
Thank you Jagannath hospital and Team .","Jagannath Hospital","380",,,"3.4","5",
"10","Dr. Pratap Kumar Behera - worst Doctor I have ever seen. His treatment, behaviour and even his mannerisms are the worst. I took my 4 year old daughter, who had been suffering from a high fever, to the hospital at 5.00am on Dec 14, 2022.  He is not at all concerned about parent's worries. He is very reluctant and care less in answering parent's queries. He didn't even check the patient's condition properly and immediately advised two antibiotics and also advised us to conduct malaria, typhoid and other tests. He even suggested us to admit her in the hospital. We didn't follow his advice and took a second opinion from another doctor who understood our concerns and advised us not to conduct any tests and use only one antibiotic for 3 days. Within one day, my baby fever subsided.","Jagannath Hospital","380",,,"3.4","1",
"11","Although I wanted to give 4-5 stars, unable to do so…The best part of this hospital is Dr. Biswajit sir and couple of other doctors. It’s a very sad story for rest of the portion. The amenities and support staff is pretty bad barring few. Team of nurse did a channel for antibiotic for my 5 months old daughter, even after numerous request they forcefully did in the hand where vein was not visible. Today again one of the best nurse did mention that it’s very improper and need to be done once again. This is the third channel in 4 days and sanitisation is something this hospital need to learn. Cleanliness has to be followed and proper look out is required. Aweful it is…expecting a response over email and here as well.","Jagannath Hospital","380",,,"3.4","3",
"2","Although I wanted to give 5 star about the hospital  and Doctors but it was my worst experience due to some nursing staffs. Their behavior was so rude even they didn't care about my 7 months daughter.  Dr.  Bibhudatta Mishra is one of the Best Doctor. He did  proper diagnosis and helped us. 5 star for Dr.  Bibhudatta Mishra and all doctors  except Dr Pratap. Nursing staff  Seba,  Mitali,  Jashoda and Minu they were behave like illeterate.","Jagannath Hospital","380",,,"3.4","2",
"12","Chose the hospital by looking at various good reviews on Google and also from persons. But my experience was so bad. Admitted my wife with labour pain but there was no doctor to attend. Even they couldn’t prepare the labour room and my wife gave birth in dormi. Still noone was present to attend. Their excuse was there was another cesarean going on but how the entire staff was engaged in that. We were not provided any cabin even after requesting multiple times. When we wanted to leave the hospital due to lack of cabin facility, we were told one cabin will be made available in one hour which never happened. Even after our doctor urging the hospital for a cabin, they still remained dormant. My experience is so bad regarding this and I hope noone faces the same","Jagannath Hospital","380",,,"3.4","1",
"11","What can I say.
1. Behaviour of staff is rude
2. There is continuous effort to extract maximum money from patient
3. Faced miscarriage, baby was dead in 3rd month. Check up was done by doctor but did not inform us, instead asked us to go for scan as it will fetch them 12000 Rs. After scan on 4th month , came to know baby died in 3rd month only.
4. My wife was bleeding and I request interim meet with doctor but she sticked to the queue.
5. Request and Pleading failed on all levels due to staff behaviour who forcefully asked me to respect him.
Still if you want to go there. It's your risk.","Jagannath Hospital","380",,,"3.4","1",
"4","This is a review for the late night emergency care. Our caretakers son (5 yrs old) suddenly had a severe allergic reaction at night, as my father took him to jagannath hospital considering its a pediatric hospital the late night doctor was simply rude and annoying.
I have a lot of respect for doctors and understand that they are always under a lot of stress but his behaviour was extremely unpleasant to a point where the staff intervened and helped us out.
That doctor refused to answer any of my question and only gave one word reply. He was extremely unprofessional and simply disregarded my caretakers family worries and queries. I visited the hospital on 14th dec, 2022 at 10.30. I don't remember the doctor's name but I hope the hospital improves its doctors and staff behaviour when parents are in distress.
P.S. I just want to point out an additional information. While leaving the hospital a staff came out and asked if we are from Rabindra Surgicals, they probably recognised my father who is the owner and their behaviour did a 180 turn. They started being nice and speaking politely and helped us understand the doctor's diagnosis. I don't think pulling names should be the only criteria where i get good medical care.","Jagannath Hospital","380",,,"3.4","1",
"1","My Sister's delivery was done at Jagannath hospital.Dr Sanghamitra madam is really good doctor.All the staffs are very good. Every day our baby was seen 4 times by paediatric doctors. One of the best places for mother and child.","Jagannath Hospital","380",,,"3.4","5",
"3","The Hospital claims to be the best Paediatric Hospital of Eastern India. The Doctors are very good. However, the support staff lack professional attitude. The Hospital is also very crowded. The rooms provided are ok, but could have been better. The cost is on the higher side compared to other Hospitals in Bhubaneswar. There's no cafetaria and the attendant has to arrange for his own food.","Jagannath Hospital","380",,,"3.4","3",
"0","Giving five stars because they absolutely deserve it, staff was super friendly and cooperative. Our baby had pneumonia and they cured it like wonders, we're very thankful to all staffs, specifically Dr Biswajit Mishra, Dr Subrat Mohanty, Dr Adhip Jain and Pragyan ma'am. Overall treatment was good and it is one of the best when it comes to paediatrics.","Jagannath Hospital","380",,,"3.4","5",
"2","I saw old reviews it gives mix results.  Today I have an appointment with Dr. Sanghamitra Satpathy.

I am giving 5 star now. Once appointment is over then I will share my real thoughts.

Edit: 27 Sep

Doctor is very nice staff also good. But the hospital areas are little bit dirty.  Parking area congested need to make more spaces both inner and outer side. Overall 4 star rating.

Thank you","Jagannath Hospital","380",,,"3.4","4",
"2","Worst experience. This hospital is having an idiot doctor like Bibhuti Rout. Please don't go to this hospital","Jagannath Hospital","380",,,"3.4","1",
"1","The nursing staff's behavior was unprofessional and dismissive. Services provided was disappointing and, frankly, unacceptable.","Jagannath Hospital","380",,,"3.4","1",
"1","We admitted our baby with a sad situation n  we leave d hospital with a line of smile. The environment of d building is so hygienic n safe. It's  a best baby care hospital of our odisha.But one thing is that plz available more number of cabins which is more necessary for patients. Thanks jagannath hospital n also all staffs n doctors","Jagannath Hospital","380",,,"3.4","5",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","1",
"0",,"Satyam Hospital","37",,,"3.9","5",
"0",,"Satyam Hospital","37",,,"3.9","5",
